,activation,batchsize,early_stopping_epochs,epoch,loss,loss_eps,lr,momentum,nepochs,nesterov,nfeatures,nhidden,nruns,ntest,optim,project_on_sphere,samplecomplexity,seed,startseed,symmetric_door_k,tau,test error,train error,train loss,weightdecay
3,quadratic,704,,821,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.5,36,32,0.6744899999999999,1.0,0.0009693910833448172,0.0001092477641577716,0.07511674612760544,0
4,quadratic,704,,505,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.5,37,32,0.6744899999999999,1.0,0.0009989038808271287,6.110052026997437e-05,0.04535615677013993,0
5,quadratic,704,,510,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.5,38,32,0.6744899999999999,1.0,0.0009343531564809383,9.605902869225248e-05,0.06632203049957752,0
6,quadratic,704,,565,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.5,39,32,0.6744899999999999,1.0,0.00097023812122643,8.376379537367029e-05,0.058027403429150574,0
7,quadratic,704,,370,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.5,40,32,0.6744899999999999,1.0,0.0009506703936494887,0.00010096983623952838,0.07336814235895872,0
8,quadratic,704,,493,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.5,41,32,0.6744899999999999,1.0,0.00090057251509279,7.512912088714073e-05,0.055127264000475414,0
9,quadratic,704,,584,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,5.5,42,32,0.6744899999999999,1.0,0.0009819755796343088,0.0001455641886423109,0.10382273700088264,0
0,quadratic,5120,,301,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,33,32,0.6744899999999999,1.0,0.0008936482481658459,0.00018756814824882892,0.960348904132843,0
1,quadratic,5120,,7696,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,34,32,0.6744899999999999,1.0,5.833639621734619,0.7750296592712402,3968.15185546875,0
2,quadratic,5120,,3752,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,35,32,0.6744899999999999,1.0,3.8790318965911865,0.7600358128547668,3891.38330078125,0
3,quadratic,5120,,3254,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,36,32,0.6744899999999999,1.0,4.468835830688477,0.7574370503425598,3878.07763671875,0
4,quadratic,5120,,2828,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,37,32,0.6744899999999999,1.0,2.89638090133667,0.7432180047035217,3805.276123046875,0
5,quadratic,5120,,2171,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,38,32,0.6744899999999999,1.0,4.992757797241211,0.7598377466201782,3890.369140625,0
6,quadratic,5120,,5323,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,39,32,0.6744899999999999,1.0,2.8086416721343994,0.6988423466682434,3578.07275390625,0
7,quadratic,5120,,543,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,40,32,0.6744899999999999,1.0,0.0009703660616651176,0.00032236476545222104,1.650507569313049,0
8,quadratic,5120,,3931,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,41,32,0.6744899999999999,1.0,3.0062289237976074,0.8315515518188477,4257.5439453125,0
9,quadratic,5120,,4571,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.0,42,32,0.6744899999999999,1.0,3.7914469242095943,0.8004611134529114,4098.36083984375,0
0,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,23,22,0.6744899999999999,1.0,10.902196884155273,0.0003564583894331008,0.3650133907794952,0
1,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,24,22,0.6744899999999999,1.0,10.050175666809082,0.0005063691060058774,0.5185219645500183,0
2,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,25,22,0.6744899999999999,1.0,12.24026107788086,0.00032303386251442134,0.33078667521476746,0
3,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,26,22,0.6744899999999999,1.0,8.398800849914549,0.0004147370054852218,0.4246906936168671,0
4,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,27,22,0.6744899999999999,1.0,14.663437843322756,0.00046124981599859893,0.4723198115825653,0
5,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,28,22,0.6744899999999999,1.0,9.336179733276367,0.00045098760165274143,0.4618113040924072,0
6,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,29,22,0.6744899999999999,1.0,21.253461837768555,0.0005007966537959874,0.5128157734870911,0
7,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,30,22,0.6744899999999999,1.0,14.435455322265625,0.00042563682654872537,0.4358521103858948,0
8,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,31,22,0.6744899999999999,1.0,9.791335105895996,0.00035774457501247525,0.36633044481277466,0
9,quadratic,1024,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,1.0,32,22,0.6744899999999999,1.0,18.983572006225586,0.0004413044662214816,0.4518957734107971,0
0,quadratic,320,,3415,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,23,22,0.6744899999999999,1.0,0.0009708808502182363,2.7497187829794708e-05,0.008350027608685195,0
1,quadratic,320,,2530,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,24,22,0.6744899999999999,1.0,6.320189952850343,0.2619334384799004,79.34832811355591,0
2,quadratic,320,,3823,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,25,22,0.6744899999999999,1.0,0.000990426866337657,3.799549358518561e-05,0.011631579836830495,0
3,quadratic,320,,1637,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,26,22,0.6744899999999999,1.0,4.412438869476318,0.13415354024618864,43.96519231796265,0
4,quadratic,320,,3325,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,27,22,0.6744899999999999,1.0,0.0009728418081067501,3.290935160293884e-05,0.010875747655518351,0
5,quadratic,320,,3474,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,28,22,0.6744899999999999,1.0,0.0009879722492769358,3.184333263561712e-05,0.009878973360173404,0
6,quadratic,320,,1436,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,29,22,0.6744899999999999,1.0,6.019732475280763,0.2996145375072956,96.44137573242188,0
7,quadratic,320,,2723,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,30,22,0.6744899999999999,1.0,4.641302585601807,0.25444264337420464,86.5275945663452,0
8,quadratic,320,,1848,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,31,22,0.6744899999999999,1.0,5.310638427734375,0.2090167645365,70.87159442901611,0
9,quadratic,320,,3418,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,32,22,0.6744899999999999,1.0,0.000994979403913021,2.259778511870536e-05,0.0069981993292458355,0
0,quadratic,3072,,3097,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,23,22,0.6744899999999999,2.0,0.000894752680324018,0.00028938616742379963,0.8911734223365784,0
1,quadratic,3072,,1511,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,24,22,0.6744899999999999,2.0,6.744844913482666,0.6024025976657867,1861.4240112304688,0
2,quadratic,3072,,1316,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,25,22,0.6744899999999999,2.0,0.0009095272980630399,0.0005074963119113819,1.5951113104820251,0
3,quadratic,3072,,1508,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,26,22,0.6744899999999999,2.0,0.0008956419187597929,0.0005786531546618789,1.800189971923828,0
4,quadratic,3072,,2025,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,27,22,0.6744899999999999,2.0,0.0008082769927568734,0.00031539180781692266,0.9572510123252868,0
5,quadratic,3072,,1599,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,28,22,0.6744899999999999,2.0,0.0008641254971735178,0.00040658334910403937,1.2368265390396118,0
6,quadratic,3072,,1423,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,29,22,0.6744899999999999,2.0,0.0009710148442536591,0.00042254169238731276,1.2954904437065125,0
7,quadratic,3072,,1943,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,30,22,0.6744899999999999,2.0,0.0008076493395492435,0.0003853455418720842,1.1718357801437378,0
8,quadratic,3072,,2298,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,31,22,0.6744899999999999,2.0,3.913100481033325,0.5428434014320374,1640.2006225585938,0
9,quadratic,3072,,3250,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,32,22,0.6744899999999999,2.0,0.0007781562162563205,0.00044486795377451926,1.357292115688324,0
0,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,23,22,0.6744899999999999,2.0,3.538153648376465,0.06210123933851719,64.30606460571289,0
1,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,24,22,0.6744899999999999,2.0,4.132630348205566,0.058597039431333535,59.15425300598145,0
2,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,25,22,0.6744899999999999,2.0,4.804731369018555,0.07415333390235901,81.42036056518555,0
3,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,26,22,0.6744899999999999,2.0,6.420534133911133,0.0527551956474781,56.00010299682617,0
4,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,27,22,0.6744899999999999,2.0,4.066374778747559,0.049026478081941605,49.78624153137207,0
5,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,28,22,0.6744899999999999,2.0,4.1215806007385245,0.06456561386585236,64.95160293579103,0
6,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,29,22,0.6744899999999999,2.0,3.6480524539947514,0.059588918462395675,60.45441436767578,0
7,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,30,22,0.6744899999999999,2.0,4.652545928955078,0.051449183374643326,51.03938865661621,0
8,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,31,22,0.6744899999999999,2.0,4.557603359222412,0.056627441197633736,58.26895523071289,0
9,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,32,22,0.6744899999999999,2.0,4.673331737518311,0.05690232291817665,58.151771545410156,0
0,quadratic,192,,2729,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,33,32,0.6744899999999999,1.0,9.163949966430664,0.03928029094822705,7.299415767192841,0
1,quadratic,192,,2680,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,34,32,0.6744899999999999,1.0,14.9173002243042,0.06745444145053625,12.886613607406616,0
2,quadratic,192,,2865,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,35,32,0.6744899999999999,1.0,3.9873082637786874,0.07254264038056135,13.884114265441895,0
3,quadratic,192,,3189,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,36,32,0.6744899999999999,1.0,12.193760871887207,0.03560008178465068,5.930965900421143,0
4,quadratic,192,,5073,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,37,32,0.6744899999999999,1.0,6.5802364349365225,0.04563378170132637,9.713046431541443,0
5,quadratic,192,,2512,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,38,32,0.6744899999999999,1.0,5.737010955810548,0.046725654508918524,9.11921226978302,0
6,quadratic,192,,3536,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,39,32,0.6744899999999999,1.0,11.8618803024292,0.03670167061500251,6.905416369438171,0
7,quadratic,192,,1571,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,40,32,0.6744899999999999,1.0,5.6235389709472665,0.07485260395333171,13.452152252197266,0
8,quadratic,192,,4280,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,41,32,0.6744899999999999,1.0,15.667763710021973,0.041296185459941626,8.06412136554718,0
9,quadratic,192,,2429,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.5,42,32,0.6744899999999999,1.0,12.373058319091795,0.05857031513005495,10.618202090263367,0
0,quadratic,320,,5095,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,33,32,0.6744899999999999,1.0,5.054499626159668,0.3120330050587654,99.85056018829346,0
1,quadratic,320,,4466,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,34,32,0.6744899999999999,1.0,3.5783767700195312,0.3131765015423298,100.21648025512695,0
2,quadratic,320,,8720,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,35,32,0.6744899999999999,1.0,3.51668119430542,0.3021804131567478,96.69773292541504,0
3,quadratic,320,,3706,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,36,32,0.6744899999999999,1.0,8.123440742492676,0.3365031480789185,107.6810073852539,0
4,quadratic,320,,1830,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,37,32,0.6744899999999999,1.0,6.5957603454589835,0.3175114244222641,101.60365390777588,0
5,quadratic,320,,2408,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,38,32,0.6744899999999999,1.0,5.811360359191895,0.30532586574554443,97.7042760848999,0
6,quadratic,320,,2532,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,39,32,0.6744899999999999,1.0,7.531318187713622,0.31841395795345306,101.8924674987793,0
7,quadratic,320,,2609,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,40,32,0.6744899999999999,1.0,6.152769565582275,0.3130035512149334,100.16113471984863,0
8,quadratic,320,,4241,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,41,32,0.6744899999999999,1.0,4.806002140045166,0.34066111221909523,109.01155567169191,0
9,quadratic,320,,4224,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,2.5,42,32,0.6744899999999999,1.0,6.153585433959961,0.3453742973506451,110.51977443695068,0
0,quadratic,448,,1521,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,23,22,0.6744899999999999,1.0,0.000972502282820642,2.6506332460485282e-05,0.012262350181117654,0
1,quadratic,448,,2140,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,24,22,0.6744899999999999,1.0,0.000993206282146275,7.633316090505105e-05,0.034305765526369214,0
2,quadratic,448,,1095,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,25,22,0.6744899999999999,1.0,0.0009223021334037184,7.346092479565414e-05,0.03302247216925025,0
3,quadratic,448,,1269,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,26,22,0.6744899999999999,1.0,4.4333152770996085,0.5792075209319592,261.25328063964844,0
4,quadratic,448,,1148,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,27,22,0.6744899999999999,1.0,0.0009557399898767472,5.630519717669813e-05,0.024781680898740888,0
5,quadratic,448,,1391,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,28,22,0.6744899999999999,1.0,0.0009866845794022083,3.718284142451012e-05,0.01631047122646123,0
6,quadratic,448,,1263,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,29,22,0.6744899999999999,1.0,0.0009889081120491028,3.796407099798671e-05,0.017953170696273446,0
7,quadratic,448,,1015,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,30,22,0.6744899999999999,1.0,0.0009887159103527665,5.817262626806041e-05,0.026594863040372733,0
8,quadratic,448,,1456,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,31,22,0.6744899999999999,1.0,0.0009583788923919199,6.429485529224621e-05,0.029878662899136543,0
9,quadratic,448,,1434,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,3.5,32,22,0.6744899999999999,1.0,0.000979847856797278,9.174001115752616e-05,0.039090089267119765,0
0,quadratic,1280,,17,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,23,22,0.6744899999999999,1.0,0.0006330636097118257,0.003019655225216411,3.865158647298813,0
1,quadratic,1280,,17,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,24,22,0.6744899999999999,1.0,0.0002559511340223253,0.0009021275473060086,1.154723271727562,0
2,quadratic,1280,,18,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,25,22,0.6744899999999999,1.0,0.0005455017671920358,0.0016869438550202176,2.159288138151169,0
3,quadratic,1280,,15,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,26,22,0.6744899999999999,1.0,0.0007955697365105152,0.0024855737428879365,3.181534454226494,0
4,quadratic,1280,,26,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,27,22,0.6744899999999999,1.0,0.0005693665589205921,0.002541136695072055,3.2526549994945526,0
5,quadratic,1280,,15,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,28,22,0.6744899999999999,1.0,0.0008430950110778213,0.0016709750925656408,2.138848140835762,0
6,quadratic,1280,,18,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,29,22,0.6744899999999999,1.0,0.0005889262538403273,0.0011963943834416568,1.5313848108053207,0
7,quadratic,1280,,19,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,30,22,0.6744899999999999,1.0,0.0007358943694271147,0.0017216555643244644,2.203719139099121,0
8,quadratic,1280,,22,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,31,22,0.6744899999999999,1.0,0.000466694007627666,0.0019299436098663136,2.4703278094530106,0
9,quadratic,1280,,19,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,10.0,32,22,0.6744899999999999,1.0,0.000782673479989171,0.002078962410450913,2.6610718667507167,0
0,quadratic,10240,,1332,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,33,32,0.6744899999999999,1.0,0.4015688002109528,0.24014151096343994,2459.049072265625,0
1,quadratic,10240,,1072,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,34,32,0.6744899999999999,1.0,0.21153299510478973,0.13474240899086,1379.7623291015625,0
2,quadratic,10240,,2934,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,35,32,0.6744899999999999,1.0,0.2082390785217285,1.778351068496704,18210.314453125,0
3,quadratic,10240,,1026,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,36,32,0.6744899999999999,1.0,0.4339900612831116,2.032055377960205,20808.248046875,0
4,quadratic,10240,,1385,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,37,32,0.6744899999999999,1.0,1.1240203380584717,0.5718280673027039,5855.51953125,0
5,quadratic,10240,,1979,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,38,32,0.6744899999999999,1.0,0.05259151756763458,1.4174458980560305,14514.646484375,0
6,quadratic,10240,,1985,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,39,32,0.6744899999999999,1.0,0.1135161519050598,1.4673280715942385,15025.439453125,0
7,quadratic,10240,,1070,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,40,32,0.6744899999999999,1.0,0.20834577083587646,0.3282517790794373,3361.29833984375,0
8,quadratic,10240,,1234,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,41,32,0.6744899999999999,1.0,0.007388425059616566,0.036948692053556435,378.3546142578125,0
9,quadratic,10240,,1226,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,10.0,42,32,0.6744899999999999,1.0,0.18028074502944946,0.13188758492469788,1350.5289306640625,0
0,quadratic,12,,1456,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,23,22,0.6744899999999999,1.0,2.9158456325531006,8.476655871053001e-09,8.049877604005612e-08,0
1,quadratic,12,,1677,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,24,22,0.6744899999999999,1.0,2.9214382171630864,1.9670789626798544e-09,1.7041257984986814e-08,0
2,quadratic,12,,1616,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,25,22,0.6744899999999999,1.0,4.060777664184569,8.184259393652205e-09,9.923431439536519e-08,0
3,quadratic,12,,1456,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,26,22,0.6744899999999999,1.0,3.3913233280181885,6.867774595933598e-09,6.471809123177589e-08,0
4,quadratic,12,,1559,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,27,22,0.6744899999999999,1.0,4.997482299804688,8.708619553882752e-09,7.45250237817648e-08,0
5,quadratic,12,,1604,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,28,22,0.6744899999999999,1.0,5.112689018249512,5.308236171607127e-09,3.768157539083303e-08,0
6,quadratic,12,,998,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,29,22,0.6744899999999999,1.0,3.123417615890503,7.1900864521505054e-09,3.7652474718344017e-08,0
7,quadratic,12,,1863,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,30,22,0.6744899999999999,1.0,4.6391143798828125,7.393477533904995e-09,6.372746340509316e-08,0
8,quadratic,12,,1416,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,31,22,0.6744899999999999,1.0,2.8330326080322266,8.719199732591202e-09,5.9341123027757526e-08,0
9,quadratic,12,,1789,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,0.1,32,22,0.6744899999999999,1.0,6.173548698425293,6.287613436079592e-09,6.236059155481952e-08,0
0,quadratic,128,,2229,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,33,32,0.6744899999999999,1.0,5.8174495697021475,0.003882282006088644,0.5399277433753014,0
1,quadratic,128,,6896,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,34,32,0.6744899999999999,1.0,12.62789821624756,0.0019800910085905343,0.2615098087117076,0
2,quadratic,128,,5780,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,35,32,0.6744899999999999,1.0,8.789875984191895,0.0020564204751281068,0.26970468647778034,0
3,quadratic,128,,7158,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,36,32,0.6744899999999999,1.0,11.655922889709473,0.001647665791097097,0.20451281778514385,0
4,quadratic,128,,3718,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,37,32,0.6744899999999999,1.0,9.208961486816406,0.0007560670783277602,0.0951165109872818,0
5,quadratic,128,,4243,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,38,32,0.6744899999999999,1.0,6.019904136657715,0.0031667398870922625,0.4385134316980839,0
6,quadratic,128,,5009,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,39,32,0.6744899999999999,1.0,6.5226197242736825,0.000821452027594205,0.10561082698404788,0
7,quadratic,128,,2266,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,40,32,0.6744899999999999,1.0,5.541273593902588,0.003132357553113252,0.3998323418200016,0
8,quadratic,128,,7752,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,41,32,0.6744899999999999,1.0,11.21884059906006,0.001215508920722641,0.14613667875528336,0
9,quadratic,128,,5732,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,1.0,42,32,0.6744899999999999,1.0,7.016524791717528,0.0011000984195561614,0.13376820646226406,0
0,quadratic,512,,1359,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,4.0,33,32,0.6744899999999999,1.0,0.0009619955671951176,7.295684918062761e-05,0.03727800166234374,0
1,quadratic,512,,728,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,4.0,34,32,0.6744899999999999,1.0,0.0009794016368687153,6.601316181331639e-05,0.03671388980001211,0
